case:concept:name,concept:name,time:timestamp,lifecycle:transition,org:resource
26,O_Cancelled,2016-01-02 08:59:52.791398,complete,User_97
26,O_Cancelled,2016-01-02 08:59:52.792398,complete,User_97
26,O_Create Offer,2016-01-02 08:59:53.255398,complete,User_45
26,O_Created,2016-01-02 08:59:53.344398,complete,User_45
26,O_Sent (mail and online),2016-01-02 08:59:53.345398,complete,User_51
26,A_Complete,2016-01-02 08:59:54.891398,complete,User_2
26,W_Call after offers,2016-01-02 08:59:55.114036,start,User_93
63,W_Call after offers,2016-01-02 09:00:42.120447,complete,User_90
63,A_Cancelled,2016-01-02 09:00:42.136447,complete,User_17
63,O_Cancelled,2016-01-02 09:00:42.137447,complete,User_24
63,O_Cancelled,2016-01-02 09:00:42.138447,complete,User_55
63,O_Create Offer,2016-01-02 09:00:42.601447,complete,User_7
63,O_Created,2016-01-02 09:00:42.690447,complete,User_14
63,O_Cancelled,2016-01-02 09:00:42.691447,complete,User_88
63,O_Cancelled,2016-01-02 09:00:42.692447,complete,User_80
63,O_Cancelled,2016-01-02 09:00:42.693447,complete,User_132
63,O_Create Offer,2016-01-02 09:00:43.156447,complete,User_24
63,O_Created,2016-01-02 09:00:43.245447,complete,User_3
63,O_Sent (mail and online),2016-01-02 09:00:43.246447,complete,User_3
80,W_Call after offers,2016-01-02 09:00:43.968623,complete,User_106
63,A_Complete,2016-01-02 09:00:44.792447,complete,User_28
80,A_Validating,2016-01-02 09:00:45.122623,complete,User_120
63,W_Call after offers,2016-01-02 09:00:45.219046,start,User_87
80,W_Validate application,2016-01-02 09:00:45.573751,start,User_121
91,W_Call after offers,2016-01-02 09:01:26.382324,complete,User_99
91,O_Create Offer,2016-01-02 09:01:26.845324,complete,User_53
91,O_Created,2016-01-02 09:01:26.934324,complete,User_63
91,O_Sent (mail and online),2016-01-02 09:01:26.935324,complete,User_56
91,A_Complete,2016-01-02 09:01:28.481324,complete,User_72
91,W_Call after offers,2016-01-02 09:01:28.914330,start,User_102
57,W_Call after offers,2016-01-02 09:02:03.441901,complete,User_129
57,A_Validating,2016-01-02 09:02:04.595901,complete,User_57
57,W_Validate application,2016-01-02 09:02:05.475255,start,User_117
79,W_Validate application,2016-01-02 09:02:57.446367,complete,User_123
55,W_Validate application,2016-01-02 09:02:57.890519,complete,User_119
87,W_Validate application,2016-01-02 09:02:58.767801,complete,User_114
79,O_Returned,2016-01-02 09:02:58.971367,complete,User_29
79,O_Accepted,2016-01-02 09:02:58.973367,complete,User_29
79,A_Pending,2016-01-02 09:02:58.974367,complete,User_30
75,W_Validate application,2016-01-02 09:02:59.023339,complete,User_126
55,O_Returned,2016-01-02 09:02:59.415519,complete,User_125
87,O_Returned,2016-01-02 09:03:00.292801,complete,User_126
87,O_Accepted,2016-01-02 09:03:00.294801,complete,User_29
87,A_Pending,2016-01-02 09:03:00.295801,complete,User_118
75,O_Returned,2016-01-02 09:03:00.548339,complete,User_90
75,O_Accepted,2016-01-02 09:03:00.550339,complete,User_30
75,A_Pending,2016-01-02 09:03:00.551339,complete,User_122
55,A_Incomplete,2016-01-02 09:03:00.841519,complete,User_119
55,W_Call incomplete files,2016-01-02 09:03:01.307093,start,User_63
93,W_Validate application,2016-01-02 09:03:28.897522,complete,User_112
93,O_Returned,2016-01-02 09:03:30.422522,complete,User_119
93,A_Incomplete,2016-01-02 09:03:31.848522,complete,User_116
93,W_Call incomplete files,2016-01-02 09:03:32.608417,start,User_80
27,W_Call after offers,2016-01-02 09:03:58.695479,complete,User_75
27,O_Create Offer,2016-01-02 09:03:59.158479,complete,User_15
27,O_Created,2016-01-02 09:03:59.247479,complete,User_38
27,O_Sent (mail and online),2016-01-02 09:03:59.248479,complete,User_97
27,A_Complete,2016-01-02 09:04:00.794479,complete,User_17
64,W_Call incomplete files,2016-01-02 09:04:00.893740,complete,User_49
64,O_Cancelled,2016-01-02 09:04:00.894740,complete,User_81
64,A_Cancelled,2016-01-02 09:04:00.910740,complete,User_56
28,W_Call after offers,2016-01-02 09:04:01.387418,complete,User_100
27,W_Call after offers,2016-01-02 09:04:01.480030,start,User_90
28,A_Validating,2016-01-02 09:04:02.541418,complete,User_35
28,W_Validate application,2016-01-02 09:04:02.555770,start,User_123
26,W_Call after offers,2016-01-02 09:04:21.013777,complete,User_93
26,O_Create Offer,2016-01-02 09:04:21.476777,complete,User_132
26,O_Created,2016-01-02 09:04:21.565777,complete,User_4
26,O_Cancelled,2016-01-02 09:04:21.566777,complete,User_41
26,O_Create Offer,2016-01-02 09:04:22.029777,complete,User_57
26,O_Created,2016-01-02 09:04:22.118777,complete,User_84
26,O_Sent (mail and online),2016-01-02 09:04:22.119777,complete,User_97
26,A_Complete,2016-01-02 09:04:23.665777,complete,User_58
26,W_Call after offers,2016-01-02 09:04:23.847209,start,User_100
8,W_Validate application,2016-01-02 09:04:31.786924,complete,User_68
8,O_Returned,2016-01-02 09:04:33.311924,complete,User_127
8,A_Denied,2016-01-02 09:04:33.327924,complete,User_129
8,O_Refused,2016-01-02 09:04:33.332924,complete,User_138
63,W_Call after offers,2016-01-02 09:05:11.118787,complete,User_87
63,O_Create Offer,2016-01-02 09:05:11.581787,complete,User_9
63,O_Created,2016-01-02 09:05:11.670787,complete,User_56
63,O_Sent (mail and online),2016-01-02 09:05:11.671787,complete,User_104
63,A_Complete,2016-01-02 09:05:13.217787,complete,User_38
63,W_Call after offers,2016-01-02 09:05:13.419481,start,User_107
94,W_Complete application,2016-01-02 09:05:39.232158,complete,User_71
94,A_Accepted,2016-01-02 09:05:40.256158,complete,User_97
94,O_Create Offer,2016-01-02 09:05:40.719158,complete,User_67
94,O_Created,2016-01-02 09:05:40.808158,complete,User_35
94,O_Sent (mail and online),2016-01-02 09:05:40.809158,complete,User_24
94,A_Complete,2016-01-02 09:05:42.355158,complete,User_31
94,W_Call after offers,2016-01-02 09:05:43.249960,start,User_106
24,W_Validate application,2016-01-02 09:05:52.052982,complete,User_109
24,O_Returned,2016-01-02 09:05:53.577982,complete,User_87
91,W_Call after offers,2016-01-02 09:05:54.814071,complete,User_102
24,A_Incomplete,2016-01-02 09:05:55.003982,complete,User_129
91,O_Create Offer,2016-01-02 09:05:55.277071,complete,User_71
91,O_Created,2016-01-02 09:05:55.366071,complete,User_132
91,O_Sent (mail and online),2016-01-02 09:05:55.367071,complete,User_11
24,W_Call incomplete files,2016-01-02 09:05:55.454924,start,User_21
91,A_Complete,2016-01-02 09:05:56.913071,complete,User_53
91,W_Call after offers,2016-01-02 09:05:57.719760,start,User_129
72,W_Call after offers,2016-01-02 09:06:47.297805,start,User_29
78,W_Call after offers,2016-01-02 09:06:47.357070,start,User_87
35,W_Call after offers,2016-01-02 09:06:47.648304,start,User_109
4,W_Call after offers,2016-01-02 09:06:47.768318,start,User_102
77,W_Call after offers,2016-01-02 09:06:47.790352,start,User_75
50,W_Call after offers,2016-01-02 09:06:47.916205,start,User_99
36,W_Call after offers,2016-01-02 09:06:47.936987,start,User_95
51,W_Call after offers,2016-01-02 09:06:48.097614,start,User_30
76,W_Call after offers,2016-01-02 09:06:48.135136,start,User_68
9,W_Call after offers,2016-01-02 09:06:48.164482,start,User_93
80,W_Validate application,2016-01-02 09:07:28.664875,complete,User_121
80,O_Returned,2016-01-02 09:07:30.189875,complete,User_126
80,A_Incomplete,2016-01-02 09:07:31.615875,complete,User_121
80,W_Call incomplete files,2016-01-02 09:07:31.687034,start,User_60
27,W_Call after offers,2016-01-02 09:08:27.379771,complete,User_90
27,O_Create Offer,2016-01-02 09:08:27.842771,complete,User_53
27,O_Created,2016-01-02 09:08:27.931771,complete,User_81
27,O_Cancelled,2016-01-02 09:08:27.932771,complete,User_42
27,O_Create Offer,2016-01-02 09:08:28.395771,complete,User_132
27,O_Created,2016-01-02 09:08:28.484771,complete,User_31
27,O_Cancelled,2016-01-02 09:08:28.485771,complete,User_35
27,O_Cancelled,2016-01-02 09:08:28.486771,complete,User_9
27,O_Create Offer,2016-01-02 09:08:28.949771,complete,User_49
27,O_Created,2016-01-02 09:08:29.038771,complete,User_58
27,O_Cancelled,2016-01-02 09:08:29.039771,complete,User_15
57,W_Validate application,2016-01-02 09:08:48.566379,complete,User_117
26,W_Call after offers,2016-01-02 09:08:49.746950,complete,User_100
57,O_Returned,2016-01-02 09:08:50.091379,complete,User_126
57,A_Denied,2016-01-02 09:08:50.107379,complete,User_144
57,O_Refused,2016-01-02 09:08:50.112379,complete,User_124
26,O_Create Offer,2016-01-02 09:08:50.209950,complete,User_7
26,O_Created,2016-01-02 09:08:50.298950,complete,User_49
26,O_Sent (mail and online),2016-01-02 09:08:50.299950,complete,User_35
26,A_Complete,2016-01-02 09:08:51.845950,complete,User_2
26,W_Call after offers,2016-01-02 09:08:52.481246,start,User_90
63,W_Call after offers,2016-01-02 09:09:39.319222,complete,User_107
63,O_Cancelled,2016-01-02 09:09:39.320222,complete,User_28
63,A_Cancelled,2016-01-02 09:09:39.336222,complete,User_31
63,O_Cancelled,2016-01-02 09:09:39.337222,complete,User_48
63,O_Create Offer,2016-01-02 09:09:39.800222,complete,User_3
63,O_Created,2016-01-02 09:09:39.889222,complete,User_57
63,O_Cancelled,2016-01-02 09:09:39.890222,complete,User_120
63,O_Create Offer,2016-01-02 09:09:40.353222,complete,User_58
63,O_Created,2016-01-02 09:09:40.442222,complete,User_28
63,O_Sent (mail and online),2016-01-02 09:09:40.443222,complete,User_67
63,A_Complete,2016-01-02 09:09:41.989222,complete,User_57
63,W_Call after offers,2016-01-02 09:09:42.175692,start,User_100
55,W_Call incomplete files,2016-01-02 09:10:02.002655,complete,User_63
55,A_Validating,2016-01-02 09:10:03.156655,complete,User_65
55,W_Validate application,2016-01-02 09:10:03.942866,start,User_116
94,W_Call after offers,2016-01-02 09:10:09.149701,complete,User_106
94,O_Create Offer,2016-01-02 09:10:09.612701,complete,User_28
94,O_Created,2016-01-02 09:10:09.701701,complete,User_67
94,O_Cancelled,2016-01-02 09:10:09.702701,complete,User_2
94,O_Cancelled,2016-01-02 09:10:09.703701,complete,User_122
94,O_Cancelled,2016-01-02 09:10:09.704701,complete,User_132
94,O_Create Offer,2016-01-02 09:10:10.167701,complete,User_38
94,O_Created,2016-01-02 09:10:10.256701,complete,User_28
94,O_Sent (mail and online),2016-01-02 09:10:10.257701,complete,User_132
94,A_Complete,2016-01-02 09:10:11.803701,complete,User_67
94,W_Call after offers,2016-01-02 09:10:12.246009,start,User_107
91,W_Call after offers,2016-01-02 09:10:23.619501,complete,User_129
91,O_Cancelled,2016-01-02 09:10:23.620501,complete,User_112
91,A_Cancelled,2016-01-02 09:10:23.636501,complete,User_32
93,W_Call incomplete files,2016-01-02 09:10:33.303979,complete,User_80
93,O_Create Offer,2016-01-02 09:10:33.766979,complete,User_65
93,O_Created,2016-01-02 09:10:33.855979,complete,User_65
93,O_Cancelled,2016-01-02 09:10:33.856979,complete,User_63
93,O_Create Offer,2016-01-02 09:10:34.319979,complete,User_36
93,O_Created,2016-01-02 09:10:34.408979,complete,User_84
93,O_Cancelled,2016-01-02 09:10:34.409979,complete,User_14
93,O_Create Offer,2016-01-02 09:10:34.872979,complete,User_24
93,O_Created,2016-01-02 09:10:34.961979,complete,User_4
93,O_Sent (mail and online),2016-01-02 09:10:34.962979,complete,User_28
93,A_Complete,2016-01-02 09:10:36.508979,complete,User_58
93,W_Call after offers,2016-01-02 09:10:36.557835,start,User_106
28,W_Validate application,2016-01-02 09:10:45.646894,complete,User_123
28,O_Returned,2016-01-02 09:10:47.171894,complete,User_129
28,O_Accepted,2016-01-02 09:10:47.173894,complete,User_119
28,A_Pending,2016-01-02 09:10:47.174894,complete,User_119
28,O_Cancelled,2016-01-02 09:10:47.175894,complete,User_88
28,O_Cancelled,2016-01-02 09:10:47.176894,complete,User_9
72,W_Call after offers,2016-01-02 09:11:13.197546,complete,User_29
78,W_Call after offers,2016-01-02 09:11:13.256811,complete,User_87
35,W_Call after offers,2016-01-02 09:11:13.548045,complete,User_109
72,O_Create Offer,2016-01-02 09:11:13.660546,complete,User_28
4,W_Call after offers,2016-01-02 09:11:13.668059,complete,User_102
77,W_Call after offers,2016-01-02 09:11:13.690093,complete,User_75
78,O_Create Offer,2016-01-02 09:11:13.719811,complete,User_86
72,O_Created,2016-01-02 09:11:13.749546,complete,User_42
72,O_Sent (mail and online),2016-01-02 09:11:13.750546,complete,User_63
78,O_Created,2016-01-02 09:11:13.808811,complete,User_31
78,O_Sent (mail and online),2016-01-02 09:11:13.809811,complete,User_57
50,W_Call after offers,2016-01-02 09:11:13.815946,complete,User_99
36,W_Call after offers,2016-01-02 09:11:13.836728,complete,User_95
51,W_Call after offers,2016-01-02 09:11:13.997355,complete,User_30
51,O_Cancelled,2016-01-02 09:11:13.998355,complete,User_118
51,A_Cancelled,2016-01-02 09:11:14.014355,complete,User_14
76,W_Call after offers,2016-01-02 09:11:14.034877,complete,User_68
9,W_Call after offers,2016-01-02 09:11:14.064223,complete,User_93
4,O_Create Offer,2016-01-02 09:11:14.131059,complete,User_81
77,O_Create Offer,2016-01-02 09:11:14.153093,complete,User_65
4,O_Created,2016-01-02 09:11:14.220059,complete,User_2
4,O_Sent (mail and online),2016-01-02 09:11:14.221059,complete,User_57
77,O_Created,2016-01-02 09:11:14.242093,complete,User_78
77,O_Cancelled,2016-01-02 09:11:14.243093,complete,User_36
50,O_Create Offer,2016-01-02 09:11:14.278946,complete,User_32
36,O_Create Offer,2016-01-02 09:11:14.299728,complete,User_45
50,O_Created,2016-01-02 09:11:14.367946,complete,User_41
50,O_Sent (mail and online),2016-01-02 09:11:14.368946,complete,User_78
36,O_Created,2016-01-02 09:11:14.388728,complete,User_72
36,O_Cancelled,2016-01-02 09:11:14.389728,complete,User_30
51,O_Create Offer,2016-01-02 09:11:14.477355,complete,User_69
9,O_Create Offer,2016-01-02 09:11:14.527223,complete,User_48
51,O_Created,2016-01-02 09:11:14.566355,complete,User_97
51,O_Cancelled,2016-01-02 09:11:14.567355,complete,User_78
9,O_Created,2016-01-02 09:11:14.616223,complete,User_57
9,O_Sent (mail and online),2016-01-02 09:11:14.617223,complete,User_36
35,A_Validating,2016-01-02 09:11:14.702045,complete,User_125
77,O_Create Offer,2016-01-02 09:11:14.706093,complete,User_86
77,O_Created,2016-01-02 09:11:14.795093,complete,User_57
77,O_Cancelled,2016-01-02 09:11:14.796093,complete,User_102
77,O_Cancelled,2016-01-02 09:11:14.797093,complete,User_129
77,O_Cancelled,2016-01-02 09:11:14.798093,complete,User_27
36,O_Create Offer,2016-01-02 09:11:14.852728,complete,User_31
36,O_Created,2016-01-02 09:11:14.941728,complete,User_56
36,O_Sent (mail and online),2016-01-02 09:11:14.942728,complete,User_7
35,W_Validate application,2016-01-02 09:11:14.961625,start,User_99
76,A_Validating,2016-01-02 09:11:15.188877,complete,User_51
77,O_Create Offer,2016-01-02 09:11:15.261093,complete,User_11
72,A_Complete,2016-01-02 09:11:15.296546,complete,User_28
77,O_Created,2016-01-02 09:11:15.350093,complete,User_45
77,O_Sent (mail and online),2016-01-02 09:11:15.351093,complete,User_14
78,A_Complete,2016-01-02 09:11:15.355811,complete,User_67
78,W_Call after offers,2016-01-02 09:11:15.390236,start,User_30
76,W_Validate application,2016-01-02 09:11:15.572731,start,User_134
4,A_Complete,2016-01-02 09:11:15.767059,complete,User_2
72,W_Call after offers,2016-01-02 09:11:15.893978,start,User_102
50,A_Complete,2016-01-02 09:11:15.914946,complete,User_41
9,A_Complete,2016-01-02 09:11:16.163223,complete,User_9
9,W_Call after offers,2016-01-02 09:11:16.173940,start,User_93
50,W_Call after offers,2016-01-02 09:11:16.381183,start,User_29
4,W_Call after offers,2016-01-02 09:11:16.454254,start,User_87
36,A_Complete,2016-01-02 09:11:16.488728,complete,User_48
36,W_Call after offers,2016-01-02 09:11:16.707911,start,User_95
77,A_Complete,2016-01-02 09:11:16.897093,complete,User_17
77,W_Call after offers,2016-01-02 09:11:16.969899,start,User_75
24,W_Call incomplete files,2016-01-02 09:12:56.150486,complete,User_21
24,O_Create Offer,2016-01-02 09:12:56.613486,complete,User_63
24,O_Created,2016-01-02 09:12:56.702486,complete,User_48
24,O_Sent (mail and online),2016-01-02 09:12:56.703486,complete,User_81
24,A_Complete,2016-01-02 09:12:58.249486,complete,User_21
24,W_Call after offers,2016-01-02 09:12:58.546013,start,User_129
26,W_Call after offers,2016-01-02 09:13:18.380987,complete,User_90
26,A_Cancelled,2016-01-02 09:13:18.396987,complete,User_104
26,O_Cancelled,2016-01-02 09:13:18.397987,complete,User_80
63,W_Call after offers,2016-01-02 09:14:08.075433,complete,User_100
63,O_Create Offer,2016-01-02 09:14:08.538433,complete,User_56
63,O_Created,2016-01-02 09:14:08.627433,complete,User_5
63,O_Sent (mail and online),2016-01-02 09:14:08.628433,complete,User_2
63,A_Complete,2016-01-02 09:14:10.174433,complete,User_9
63,W_Call after offers,2016-01-02 09:14:10.232142,start,User_68
80,W_Call incomplete files,2016-01-02 09:14:32.382596,complete,User_60
80,O_Create Offer,2016-01-02 09:14:32.845596,complete,User_63
80,O_Created,2016-01-02 09:14:32.934596,complete,User_42
80,O_Sent (mail and online),2016-01-02 09:14:32.935596,complete,User_17
80,A_Complete,2016-01-02 09:14:34.481596,complete,User_21
80,W_Call after offers,2016-01-02 09:14:35.389549,start,User_90
94,W_Call after offers,2016-01-02 09:14:38.145750,complete,User_107
94,O_Create Offer,2016-01-02 09:14:38.608750,complete,User_32
94,O_Created,2016-01-02 09:14:38.697750,complete,User_2
94,O_Sent (mail and online),2016-01-02 09:14:38.698750,complete,User_36
94,A_Complete,2016-01-02 09:14:40.244750,complete,User_58
94,W_Call after offers,2016-01-02 09:14:40.360501,start,User_107
93,W_Call after offers,2016-01-02 09:15:02.457576,complete,User_106
93,A_Cancelled,2016-01-02 09:15:02.473576,complete,User_48
93,O_Cancelled,2016-01-02 09:15:02.474576,complete,User_21
78,W_Call after offers,2016-01-02 09:15:41.289977,complete,User_30
78,O_Create Offer,2016-01-02 09:15:41.752977,complete,User_7
72,W_Call after offers,2016-01-02 09:15:41.793719,complete,User_102
78,O_Created,2016-01-02 09:15:41.841977,complete,User_71
78,O_Cancelled,2016-01-02 09:15:41.842977,complete,User_57
78,O_Cancelled,2016-01-02 09:15:41.843977,complete,User_31
9,W_Call after offers,2016-01-02 09:15:42.073681,complete,User_93
9,A_Cancelled,2016-01-02 09:15:42.089681,complete,User_55
9,O_Cancelled,2016-01-02 09:15:42.090681,complete,User_114
9,O_Cancelled,2016-01-02 09:15:42.091681,complete,User_15
9,O_Cancelled,2016-01-02 09:15:42.092681,complete,User_35
9,O_Cancelled,2016-01-02 09:15:42.093681,complete,User_4
50,W_Call after offers,2016-01-02 09:15:42.280924,complete,User_29
78,O_Create Offer,2016-01-02 09:15:42.306977,complete,User_17
4,W_Call after offers,2016-01-02 09:15:42.353995,complete,User_87
78,O_Created,2016-01-02 09:15:42.395977,complete,User_63
78,O_Cancelled,2016-01-02 09:15:42.396977,complete,User_121
36,W_Call after offers,2016-01-02 09:15:42.607652,complete,User_95
50,O_Create Offer,2016-01-02 09:15:42.743924,complete,User_55
