case:concept:name,concept:name,time:timestamp,lifecycle:transition,org:resource,case:ApplicationType,case:LoanGoal,case:RequestedAmount
44,W_Complete application,2016-01-02 08:45:36.683334,complete,User_90,New credit,Car,41476.51
44,W_Complete application,2016-01-02 08:45:36.683334,start,User_104,New credit,Car,41476.51
17,W_Complete application,2016-01-02 08:45:52.647941,complete,User_120,New credit,Car,30496.9
17,W_Complete application,2016-01-02 08:45:52.647941,start,User_49,New credit,Car,30496.9
1,W_Complete application,2016-01-02 08:46:04.463141,complete,User_60,New credit,Not speficied,47489.2
1,W_Complete application,2016-01-02 08:46:04.463141,start,User_102,New credit,Not speficied,47489.2
10,W_Complete application,2016-01-02 08:46:08.132082,complete,User_93,New credit,"Other, see explanation",4251.87
10,W_Complete application,2016-01-02 08:46:08.132082,start,User_100,New credit,"Other, see explanation",4251.87
31,W_Complete application,2016-01-02 08:46:56.673187,complete,User_17,Limit raise,"Other, see explanation",45310.21
31,W_Complete application,2016-01-02 08:46:56.673187,start,User_99,Limit raise,"Other, see explanation",45310.21
7,W_Complete application,2016-01-02 08:47:01.164406,complete,User_7,New credit,Home improvement,11165.35
7,W_Complete application,2016-01-02 08:47:01.164406,start,User_60,New credit,Home improvement,11165.35
41,W_Complete application,2016-01-02 08:47:06.446651,complete,User_32,New credit,Boat,7337.36
41,W_Complete application,2016-01-02 08:47:06.446651,start,User_90,New credit,Boat,7337.36
20,W_Complete application,2016-01-02 08:47:30.043732,complete,User_24,New credit,"Other, see explanation",25287.66
20,W_Complete application,2016-01-02 08:47:30.043732,start,User_31,New credit,"Other, see explanation",25287.66
33,W_Complete application,2016-01-02 08:47:34.504671,complete,User_29,New credit,Existing loan takeover,32632.71
33,W_Complete application,2016-01-02 08:47:34.504671,start,User_30,New credit,Existing loan takeover,32632.71
8,W_Complete application,2016-01-02 08:47:43.112441,complete,User_45,New credit,Home improvement,7626.91
8,W_Complete application,2016-01-02 08:47:43.112441,start,User_120,New credit,Home improvement,7626.91
6,W_Complete application,2016-01-02 08:47:51.572511,complete,User_106,New credit,Car,16454.23
6,W_Complete application,2016-01-02 08:47:51.572511,start,User_32,New credit,Car,16454.23
24,W_Complete application,2016-01-02 08:47:56.156633,complete,User_67,New credit,Car,19540.05
24,W_Complete application,2016-01-02 08:47:56.156633,start,User_55,New credit,Car,19540.05
27,W_Complete application,2016-01-02 08:48:02.545855,complete,User_71,New credit,Existing loan takeover,3397.39
27,W_Complete application,2016-01-02 08:48:02.545855,start,User_24,New credit,Existing loan takeover,3397.39
28,W_Complete application,2016-01-02 08:48:04.702219,complete,User_41,New credit,Boat,26916.25
28,W_Complete application,2016-01-02 08:48:04.702219,start,User_106,New credit,Boat,26916.25
37,W_Complete application,2016-01-02 08:48:24.762902,complete,User_101,New credit,Home improvement,49996.59
37,W_Complete application,2016-01-02 08:48:24.762902,start,User_29,New credit,Home improvement,49996.59
30,W_Complete application,2016-01-02 08:48:44.050421,complete,User_48,New credit,Existing loan takeover,16094.83
30,W_Complete application,2016-01-02 08:48:44.050421,start,User_41,New credit,Existing loan takeover,16094.83
36,W_Complete application,2016-01-02 08:48:51.157237,complete,User_78,Limit raise,Existing loan takeover,11348.58
36,W_Complete application,2016-01-02 08:48:51.157237,start,User_17,Limit raise,Existing loan takeover,11348.58
4,W_Complete application,2016-01-02 08:49:30.909153,complete,User_3,New credit,"Other, see explanation",9941.98
4,W_Complete application,2016-01-02 08:49:30.909153,start,User_93,New credit,"Other, see explanation",9941.98
10,W_Complete application,2016-01-02 08:49:44.101684,complete,User_100,New credit,"Other, see explanation",4251.87
10,W_Complete application,2016-01-02 08:49:44.101684,start,User_100,New credit,"Other, see explanation",4251.87
4,W_Complete application,2016-01-02 08:49:46.971811,complete,User_93,New credit,"Other, see explanation",9941.98
4,W_Complete application,2016-01-02 08:49:46.971811,start,User_71,New credit,"Other, see explanation",9941.98
7,W_Complete application,2016-01-02 08:49:53.115834,complete,User_60,New credit,Home improvement,11165.35
7,W_Complete application,2016-01-02 08:49:53.115834,start,User_45,New credit,Home improvement,11165.35
14,W_Complete application,2016-01-02 08:50:38.170122,complete,User_53,New credit,Unknown,42792.42
14,W_Complete application,2016-01-02 08:50:38.170122,start,User_93,New credit,Unknown,42792.42
1,W_Complete application,2016-01-02 08:50:48.823877,complete,User_102,New credit,Not speficied,47489.2
1,W_Complete application,2016-01-02 08:50:48.823877,start,User_60,New credit,Not speficied,47489.2
29,W_Complete application,2016-01-02 08:50:52.067526,complete,User_33,New credit,Car,16953.83
29,W_Complete application,2016-01-02 08:50:52.067526,start,User_7,New credit,Car,16953.83
21,W_Complete application,2016-01-02 08:50:54.469096,complete,User_42,Limit raise,Car,32351.02
21,W_Complete application,2016-01-02 08:50:54.469096,start,User_33,Limit raise,Car,32351.02
17,W_Complete application,2016-01-02 08:51:51.282425,complete,User_49,New credit,Car,30496.9
17,W_Complete application,2016-01-02 08:51:51.282425,start,User_58,New credit,Car,30496.9
21,W_Complete application,2016-01-02 08:51:55.137782,complete,User_33,Limit raise,Car,32351.02
21,W_Complete application,2016-01-02 08:51:55.137782,start,User_33,Limit raise,Car,32351.02
19,W_Complete application,2016-01-02 08:52:09.876951,complete,User_95,New credit,Home improvement,16244.18
19,W_Complete application,2016-01-02 08:52:09.876951,start,User_101,New credit,Home improvement,16244.18
25,W_Complete application,2016-01-02 08:52:29.422055,complete,User_38,New credit,Unknown,14911.24
25,W_Complete application,2016-01-02 08:52:29.422055,start,User_38,New credit,Unknown,14911.24
3,W_Complete application,2016-01-02 08:52:51.027661,complete,User_69,New credit,Home improvement,15148.56
3,W_Complete application,2016-01-02 08:52:51.027661,start,User_67,New credit,Home improvement,15148.56
19,W_Complete application,2016-01-02 08:52:52.199711,complete,User_101,New credit,Home improvement,16244.18
19,W_Complete application,2016-01-02 08:52:52.199711,start,User_42,New credit,Home improvement,16244.18
2,W_Complete application,2016-01-02 08:52:54.528695,complete,User_118,New credit,Existing loan takeover,25581.06
2,W_Complete application,2016-01-02 08:52:54.528695,start,User_53,New credit,Existing loan takeover,25581.06
29,W_Complete application,2016-01-02 08:52:56.222832,complete,User_7,New credit,Car,16953.83
29,W_Complete application,2016-01-02 08:52:56.222832,start,User_28,New credit,Car,16953.83
13,W_Complete application,2016-01-02 08:53:02.707917,complete,User_87,New credit,Not speficied,26031.06
13,W_Complete application,2016-01-02 08:53:02.707917,start,User_48,New credit,Not speficied,26031.06
10,W_Complete application,2016-01-02 08:53:20.834532,complete,User_100,New credit,"Other, see explanation",4251.87
10,W_Complete application,2016-01-02 08:53:20.834532,start,User_102,New credit,"Other, see explanation",4251.87
39,W_Complete application,2016-01-02 08:53:31.310132,complete,User_4,New credit,Car,25840.84
39,W_Complete application,2016-01-02 08:53:31.310132,start,User_78,New credit,Car,25840.84
18,W_Complete application,2016-01-02 08:53:33.648641,complete,User_63,New credit,Existing loan takeover,17085.51
18,W_Complete application,2016-01-02 08:53:33.648641,start,User_7,New credit,Existing loan takeover,17085.51
35,W_Complete application,2016-01-02 08:54:00.000000,start,User_4,Limit raise,Car,23995.04
34,W_Complete application,2016-01-02 08:54:00.000000,start,User_118,New credit,Existing loan takeover,16463.97
8,W_Complete application,2016-01-02 08:54:34.310101,complete,User_120,New credit,Home improvement,7626.91
8,W_Complete application,2016-01-02 08:54:34.310101,start,User_3,New credit,Home improvement,7626.91
6,W_Complete application,2016-01-02 08:54:40.731230,complete,User_32,New credit,Car,16454.23
6,W_Complete application,2016-01-02 08:54:40.731230,start,User_32,New credit,Car,16454.23
43,W_Complete application,2016-01-02 08:54:55.947771,complete,User_36,New credit,Home improvement,5723.0
43,W_Complete application,2016-01-02 08:54:55.947771,start,User_95,New credit,Home improvement,5723.0
8,W_Complete application,2016-01-02 08:55:29.218585,complete,User_3,New credit,Home improvement,7626.91
8,W_Complete application,2016-01-02 08:55:29.218585,start,User_49,New credit,Home improvement,7626.91
10,W_Complete application,2016-01-02 08:55:37.065107,complete,User_102,New credit,"Other, see explanation",4251.87
10,W_Complete application,2016-01-02 08:55:37.065107,start,User_102,New credit,"Other, see explanation",4251.87
4,W_Complete application,2016-01-02 08:55:53.269212,complete,User_71,New credit,"Other, see explanation",9941.98
4,W_Complete application,2016-01-02 08:55:53.269212,start,User_120,New credit,"Other, see explanation",9941.98
32,W_Complete application,2016-01-02 08:55:57.990535,complete,User_5,New credit,"Other, see explanation",34966.35
32,W_Complete application,2016-01-02 08:55:57.990535,start,User_87,New credit,"Other, see explanation",34966.35
24,W_Complete application,2016-01-02 08:56:13.187989,complete,User_55,New credit,Car,19540.05
24,W_Complete application,2016-01-02 08:56:13.187989,start,User_69,New credit,Car,19540.05
23,W_Complete application,2016-01-02 08:56:30.387787,complete,User_21,New credit,Car,53542.04
23,W_Complete application,2016-01-02 08:56:30.387787,start,User_21,New credit,Car,53542.04
4,W_Complete application,2016-01-02 08:56:42.457285,complete,User_120,New credit,"Other, see explanation",9941.98
4,W_Complete application,2016-01-02 08:56:42.457285,start,User_55,New credit,"Other, see explanation",9941.98
14,W_Complete application,2016-01-02 08:57:46.382312,complete,User_93,New credit,Unknown,42792.42
14,W_Complete application,2016-01-02 08:57:46.382312,start,User_71,New credit,Unknown,42792.42
21,W_Complete application,2016-01-02 08:58:32.778054,complete,User_33,Limit raise,Car,32351.02
21,W_Complete application,2016-01-02 08:58:32.778054,start,User_5,Limit raise,Car,32351.02
35,W_Complete application,2016-01-02 08:58:36.436503,complete,User_4,Limit raise,Car,23995.04
35,W_Complete application,2016-01-02 08:58:36.436503,start,User_36,Limit raise,Car,23995.04
46,W_Complete application,2016-01-02 08:59:05.394061,complete,User_75,New credit,Car,49305.08
46,W_Complete application,2016-01-02 08:59:05.394061,start,User_3,New credit,Car,49305.08
2,W_Complete application,2016-01-02 08:59:38.707650,complete,User_53,New credit,Existing loan takeover,25581.06
2,W_Complete application,2016-01-02 08:59:38.707650,start,User_33,New credit,Existing loan takeover,25581.06
27,W_Complete application,2016-01-02 08:59:43.262745,complete,User_24,New credit,Existing loan takeover,3397.39
27,W_Complete application,2016-01-02 08:59:43.262745,start,User_75,New credit,Existing loan takeover,3397.39
10,W_Complete application,2016-01-02 08:59:47.763836,complete,User_102,New credit,"Other, see explanation",4251.87
10,W_Complete application,2016-01-02 08:59:47.763836,start,User_100,New credit,"Other, see explanation",4251.87
25,W_Complete application,2016-01-02 09:00:14.527494,complete,User_38,New credit,Unknown,14911.24
25,W_Complete application,2016-01-02 09:00:14.527494,start,User_53,New credit,Unknown,14911.24
39,W_Complete application,2016-01-02 09:00:48.963680,complete,User_78,New credit,Car,25840.84
39,W_Complete application,2016-01-02 09:00:48.963680,start,User_102,New credit,Car,25840.84
34,W_Complete application,2016-01-02 09:01:00.047076,complete,User_118,New credit,Existing loan takeover,16463.97
34,W_Complete application,2016-01-02 09:01:00.047076,start,User_101,New credit,Existing loan takeover,16463.97
33,W_Complete application,2016-01-02 09:01:05.204544,complete,User_30,New credit,Existing loan takeover,32632.71
33,W_Complete application,2016-01-02 09:01:05.204544,start,User_63,New credit,Existing loan takeover,32632.71
40,W_Complete application,2016-01-02 09:01:29.293377,complete,User_11,New credit,Car,12744.98
40,W_Complete application,2016-01-02 09:01:29.293377,start,User_93,New credit,Car,12744.98
43,W_Complete application,2016-01-02 09:01:36.848573,complete,User_95,New credit,Home improvement,5723.0
43,W_Complete application,2016-01-02 09:01:36.848573,start,User_4,New credit,Home improvement,5723.0
44,W_Complete application,2016-01-02 09:01:56.302279,complete,User_104,New credit,Car,41476.51
44,W_Complete application,2016-01-02 09:01:56.302279,start,User_30,New credit,Car,41476.51
45,W_Complete application,2016-01-02 09:02:02.331792,complete,User_107,New credit,Caravan / Camper,9444.3
45,W_Complete application,2016-01-02 09:02:02.331792,start,User_24,New credit,Caravan / Camper,9444.3
15,W_Complete application,2016-01-02 09:02:08.706504,complete,User_112,Limit raise,Existing loan takeover,37951.04
15,W_Complete application,2016-01-02 09:02:08.706504,start,User_104,Limit raise,Existing loan takeover,37951.04
46,W_Complete application,2016-01-02 09:02:10.011615,complete,User_3,New credit,Car,49305.08
46,W_Complete application,2016-01-02 09:02:10.011615,start,User_3,New credit,Car,49305.08
31,W_Complete application,2016-01-02 09:02:34.018141,complete,User_99,Limit raise,"Other, see explanation",45310.21
31,W_Complete application,2016-01-02 09:02:34.018141,start,User_107,Limit raise,"Other, see explanation",45310.21
18,W_Complete application,2016-01-02 09:02:38.671835,complete,User_7,New credit,Existing loan takeover,17085.51
18,W_Complete application,2016-01-02 09:02:38.671835,start,User_120,New credit,Existing loan takeover,17085.51
22,W_Complete application,2016-01-02 09:02:48.309162,complete,User_1,New credit,Existing loan takeover,31921.04
22,W_Complete application,2016-01-02 09:02:48.309162,start,User_112,New credit,Existing loan takeover,31921.04
19,W_Complete application,2016-01-02 09:03:16.576790,complete,User_42,New credit,Home improvement,16244.18
19,W_Complete application,2016-01-02 09:03:16.576790,start,User_1,New credit,Home improvement,16244.18
13,W_Complete application,2016-01-02 09:03:31.815181,complete,User_48,New credit,Not speficied,26031.06
13,W_Complete application,2016-01-02 09:03:31.815181,start,User_78,New credit,Not speficied,26031.06
38,W_Complete application,2016-01-02 09:03:40.757136,complete,User_68,New credit,Existing loan takeover,18763.35
38,W_Complete application,2016-01-02 09:03:40.757136,start,User_95,New credit,Existing loan takeover,18763.35
